GEOID,NAME,variable,estimate,moe
17165,"Saline County, Illinois",B15003_021,2228,286
17165,"Saline County, Illinois",B15003_022,2297,243
17165,"Saline County, Illinois",B15003_023,824,149
17165,"Saline County, Illinois",B15003_024,137,74
17165,"Saline County, Illinois",B15003_025,138,106
17165,"Saline County, Illinois",B17001_001,23179,162
17165,"Saline County, Illinois",B19301_001,27421,1486
17165,"Saline County, Illinois",B25002_001,11700,140
17165,"Saline County, Illinois",B25002_003,1560,232
17165,"Saline County, Illinois",B25007_001,10140,292
17165,"Saline County, Illinois",B25007_002,7529,290
17165,"Saline County, Illinois",B25024_001,11700,140
17165,"Saline County, Illinois",B25024_002,8713,295
17165,"Saline County, Illinois",B25024_003,28,26
17165,"Saline County, Illinois",B25077_001,77900,4154
17167,"Sangamon County, Illinois",B01001H_001,156480,229
17167,"Sangamon County, Illinois",B01002_001,40.6,0.3
17167,"Sangamon County, Illinois",B02001_001,195963,NA
17167,"Sangamon County, Illinois",B02001_002,159136,354
17167,"Sangamon County, Illinois",B07001_017,166289,1699
17167,"Sangamon County, Illinois",B07011_001,35497,792
17167,"Sangamon County, Illinois",B15003_001,136380,89
17167,"Sangamon County, Illinois",B15003_017,31803,1516
17167,"Sangamon County, Illinois",B15003_018,5787,596
17167,"Sangamon County, Illinois",B15003_019,11236,738
17167,"Sangamon County, Illinois",B15003_020,19352,1035
17167,"Sangamon County, Illinois",B15003_021,11411,737
17167,"Sangamon County, Illinois",B15003_022,28706,1065
17167,"Sangamon County, Illinois",B15003_023,12710,781
17167,"Sangamon County, Illinois",B15003_024,3570,427
17167,"Sangamon County, Illinois",B15003_025,1582,246
17167,"Sangamon County, Illinois",B17001_001,191976,409
17167,"Sangamon County, Illinois",B19301_001,35549,670
17167,"Sangamon County, Illinois",B25002_001,91952,201
17167,"Sangamon County, Illinois",B25002_003,7859,674
17167,"Sangamon County, Illinois",B25007_001,84093,709
17167,"Sangamon County, Illinois",B25007_002,58861,944
17167,"Sangamon County, Illinois",B25024_001,91952,201
17167,"Sangamon County, Illinois",B25024_002,66712,831
17167,"Sangamon County, Illinois",B25024_003,4303,398
17167,"Sangamon County, Illinois",B25077_001,144100,2580
17169,"Schuyler County, Illinois",B01001H_001,6393,17
17169,"Schuyler County, Illinois",B01002_001,48,1.2
17169,"Schuyler County, Illinois",B02001_001,6897,NA
17169,"Schuyler County, Illinois",B02001_002,6440,40
17169,"Schuyler County, Illinois",B07001_017,5830,262
17169,"Schuyler County, Illinois",B07011_001,29844,2587
17169,"Schuyler County, Illinois",B15003_001,5256,65
17169,"Schuyler County, Illinois",B15003_017,1442,221
17169,"Schuyler County, Illinois",B15003_018,398,130
17169,"Schuyler County, Illinois",B15003_019,441,112
17169,"Schuyler County, Illinois",B15003_020,885,187
17169,"Schuyler County, Illinois",B15003_021,540,144
17169,"Schuyler County, Illinois",B15003_022,734,141
17169,"Schuyler County, Illinois",B15003_023,245,76
17169,"Schuyler County, Illinois",B15003_024,28,20
17169,"Schuyler County, Illinois",B15003_025,72,75
17169,"Schuyler County, Illinois",B17001_001,6802,39
17169,"Schuyler County, Illinois",B19301_001,26479,2078
17169,"Schuyler County, Illinois",B25002_001,3448,139
17169,"Schuyler County, Illinois",B25002_003,718,160
17169,"Schuyler County, Illinois",B25007_001,2730,203
17169,"Schuyler County, Illinois",B25007_002,2099,179
17169,"Schuyler County, Illinois",B25024_001,3448,139
17169,"Schuyler County, Illinois",B25024_002,2660,177
17169,"Schuyler County, Illinois",B25024_003,59,52
17169,"Schuyler County, Illinois",B25077_001,96900,12248
17171,"Scott County, Illinois",B01001H_001,4806,12
17171,"Scott County, Illinois",B01002_001,45,0.7
17171,"Scott County, Illinois",B02001_001,4982,NA
17171,"Scott County, Illinois",B02001_002,4842,22
17171,"Scott County, Illinois",B07001_017,4625,78
17171,"Scott County, Illinois",B07011_001,31773,2765
17171,"Scott County, Illinois",B15003_001,3573,31
17171,"Scott County, Illinois",B15003_017,1501,140
17171,"Scott County, Illinois",B15003_018,179,47
17171,"Scott County, Illinois",B15003_019,231,50
17171,"Scott County, Illinois",B15003_020,386,79
17171,"Scott County, Illinois",B15003_021,309,89
17171,"Scott County, Illinois",B15003_022,574,123
17171,"Scott County, Illinois",B15003_023,116,39
17171,"Scott County, Illinois",B15003_024,46,26
17171,"Scott County, Illinois",B15003_025,13,11
17171,"Scott County, Illinois",B17001_001,4912,75
17171,"Scott County, Illinois",B19301_001,29120,1666
17171,"Scott County, Illinois",B25002_001,2452,34
17171,"Scott County, Illinois",B25002_003,479,78
17171,"Scott County, Illinois",B25007_001,1973,86
17171,"Scott County, Illinois",B25007_002,1628,86
17171,"Scott County, Illinois",B25024_001,2452,34
17171,"Scott County, Illinois",B25024_002,2026,76
17171,"Scott County, Illinois",B25024_003,16,14
17171,"Scott County, Illinois",B25077_001,91800,10184
17173,"Shelby County, Illinois",B01001H_001,20992,13
17173,"Shelby County, Illinois",B01002_001,45.1,0.4
17173,"Shelby County, Illinois",B02001_001,21623,NA
17173,"Shelby County, Illinois",B02001_002,21158,23
17173,"Shelby County, Illinois",B07001_017,19633,306
17173,"Shelby County, Illinois",B07011_001,31230,1275
17173,"Shelby County, Illinois",B15003_001,15517,40
17173,"Shelby County, Illinois",B15003_017,6116,327
17173,"Shelby County, Illinois",B15003_018,782,143
17173,"Shelby County, Illinois",B15003_019,1073,154
17173,"Shelby County, Illinois",B15003_020,2194,280
17173,"Shelby County, Illinois",B15003_021,1752,222
17173,"Shelby County, Illinois",B15003_022,1785,226
17173,"Shelby County, Illinois",B15003_023,734,147
17173,"Shelby County, Illinois",B15003_024,36,18
17173,"Shelby County, Illinois",B15003_025,17,14
17173,"Shelby County, Illinois",B17001_001,21425,68
17173,"Shelby County, Illinois",B19301_001,28234,1055
17173,"Shelby County, Illinois",B25002_001,10628,42
17173,"Shelby County, Illinois",B25002_003,1470,254
17173,"Shelby County, Illinois",B25007_001,9158,254
17173,"Shelby County, Illinois",B25007_002,7350,286
17173,"Shelby County, Illinois",B25024_001,10628,42
17173,"Shelby County, Illinois",B25024_002,8646,221
17173,"Shelby County, Illinois",B25024_003,172,112
17173,"Shelby County, Illinois",B25077_001,105500,5364
17175,"Stark County, Illinois",B01001H_001,5094,30
17175,"Stark County, Illinois",B01002_001,45.1,0.2
17175,"Stark County, Illinois",B02001_001,5393,NA
17175,"Stark County, Illinois",B02001_002,5193,33
17175,"Stark County, Illinois",B07001_017,4871,145
17175,"Stark County, Illinois",B07011_001,29952,2382
17175,"Stark County, Illinois",B15003_001,3839,24
17175,"Stark County, Illinois",B15003_017,1278,119
17175,"Stark County, Illinois",B15003_018,248,74
17175,"Stark County, Illinois",B15003_019,285,62
17175,"Stark County, Illinois",B15003_020,526,87
17175,"Stark County, Illinois",B15003_021,394,74
17175,"Stark County, Illinois",B15003_022,486,79
17175,"Stark County, Illinois",B15003_023,188,59
17175,"Stark County, Illinois",B15003_024,29,20
17175,"Stark County, Illinois",B15003_025,1,3
17175,"Stark County, Illinois",B17001_001,5256,110
17175,"Stark County, Illinois",B19301_001,29007,2499
17175,"Stark County, Illinois",B25002_001,2651,51
17175,"Stark County, Illinois",B25002_003,347,97
17175,"Stark County, Illinois",B25007_001,2304,105
17175,"Stark County, Illinois",B25007_002,1849,97
17175,"Stark County, Illinois",B25024_001,2651,51
17175,"Stark County, Illinois",B25024_002,2347,70
17175,"Stark County, Illinois",B25024_003,9,9
17175,"Stark County, Illinois",B25077_001,87500,4942
17177,"Stephenson County, Illinois",B01001H_001,36541,77
17177,"Stephenson County, Illinois",B01002_001,45.5,0.4
17177,"Stephenson County, Illinois",B02001_001,44683,NA
17177,"Stephenson County, Illinois",B02001_002,37778,281
17177,"Stephenson County, Illinois",B07001_017,38805,765
17177,"Stephenson County, Illinois",B07011_001,28609,1200
17177,"Stephenson County, Illinois",B15003_001,31749,147
17177,"Stephenson County, Illinois",B15003_017,8963,477
17177,"Stephenson County, Illinois",B15003_018,1758,294
17177,"Stephenson County, Illinois",B15003_019,3357,366
17177,"Stephenson County, Illinois",B15003_020,5274,454
17177,"Stephenson County, Illinois",B15003_021,3256,357
17177,"Stephenson County, Illinois",B15003_022,4370,431
17177,"Stephenson County, Illinois",B15003_023,1705,273
17177,"Stephenson County, Illinois",B15003_024,329,102
17177,"Stephenson County, Illinois",B15003_025,215,87
17177,"Stephenson County, Illinois",B17001_001,43902,178
17177,"Stephenson County, Illinois",B19301_001,28893,1048
17177,"Stephenson County, Illinois",B25002_001,21895,90
17177,"Stephenson County, Illinois",B25002_003,2154,341
17177,"Stephenson County, Illinois",B25007_001,19741,350
17177,"Stephenson County, Illinois",B25007_002,13792,434
17177,"Stephenson County, Illinois",B25024_001,21895,90
17177,"Stephenson County, Illinois",B25024_002,16070,446
17177,"Stephenson County, Illinois",B25024_003,707,178
17177,"Stephenson County, Illinois",B25077_001,99600,4005
17179,"Tazewell County, Illinois",B01001H_001,124138,164
17179,"Tazewell County, Illinois",B01002_001,41.3,0.3
17179,"Tazewell County, Illinois",B02001_001,132524,NA
17179,"Tazewell County, Illinois",B02001_002,126432,309
17179,"Tazewell County, Illinois",B07001_017,115602,1437
17179,"Tazewell County, Illinois",B07011_001,35587,1017
17179,"Tazewell County, Illinois",B15003_001,92898,181
17179,"Tazewell County, Illinois",B15003_017,24981,976
17179,"Tazewell County, Illinois",B15003_018,4642,574
17179,"Tazewell County, Illinois",B15003_019,7883,543
17179,"Tazewell County, Illinois",B15003_020,14470,832
17179,"Tazewell County, Illinois",B15003_021,10450,690
17179,"Tazewell County, Illinois",B15003_022,16634,781
17179,"Tazewell County, Illinois",B15003_023,5829,497
17179,"Tazewell County, Illinois",B15003_024,1012,211
17179,"Tazewell County, Illinois",B15003_025,652,176
17179,"Tazewell County, Illinois",B17001_001,129697,385
17179,"Tazewell County, Illinois",B19301_001,33854,961
17179,"Tazewell County, Illinois",B25002_001,58941,160
17179,"Tazewell County, Illinois",B25002_003,4944,596
17179,"Tazewell County, Illinois",B25007_001,53997,596
17179,"Tazewell County, Illinois",B25007_002,41235,792
17179,"Tazewell County, Illinois",B25024_001,58941,160
17179,"Tazewell County, Illinois",B25024_002,47029,690
17179,"Tazewell County, Illinois",B25024_003,1968,278
17179,"Tazewell County, Illinois",B25077_001,142300,2815
17181,"Union County, Illinois",B01001H_001,15299,70
17181,"Union County, Illinois",B01002_001,43.8,0.4
17181,"Union County, Illinois",B02001_001,16829,NA
17181,"Union County, Illinois",B02001_002,15732,187
17181,"Union County, Illinois",B07001_017,15228,324
17181,"Union County, Illinois",B07011_001,29519,2144
17181,"Union County, Illinois",B15003_001,12122,93
17181,"Union County, Illinois",B15003_017,3384,365
17181,"Union County, Illinois",B15003_018,846,194
17181,"Union County, Illinois",B15003_019,1211,271
17181,"Union County, Illinois",B15003_020,1557,246
17181,"Union County, Illinois",B15003_021,1010,145
17181,"Union County, Illinois",B15003_022,1927,252
17181,"Union County, Illinois",B15003_023,656,134
17181,"Union County, Illinois",B15003_024,123,55
17181,"Union County, Illinois",B15003_025,99,58
17181,"Union County, Illinois",B17001_001,16584,100
17181,"Union County, Illinois",B19301_001,27778,2041
17181,"Union County, Illinois",B25002_001,8009,83
17181,"Union County, Illinois",B25002_003,1196,230
17181,"Union County, Illinois",B25007_001,6813,247
17181,"Union County, Illinois",B25007_002,5314,271
17181,"Union County, Illinois",B25024_001,8009,83
17181,"Union County, Illinois",B25024_002,6088,308
17181,"Union County, Illinois",B25024_003,48,31
17181,"Union County, Illinois",B25077_001,110500,9353
17183,"Vermilion County, Illinois",B01001H_001,59737,60
17183,"Vermilion County, Illinois",B01002_001,40.8,0.4
17183,"Vermilion County, Illinois",B02001_001,76704,NA
17183,"Vermilion County, Illinois",B02001_002,62681,287
17183,"Vermilion County, Illinois",B07001_017,68049,868
17183,"Vermilion County, Illinois",B07011_001,27880,1084
17183,"Vermilion County, Illinois",B15003_001,52408,94
17183,"Vermilion County, Illinois",B15003_017,17326,648
17183,"Vermilion County, Illinois",B15003_018,4310,454
17183,"Vermilion County, Illinois",B15003_019,4759,395
17183,"Vermilion County, Illinois",B15003_020,6612,468
17183,"Vermilion County, Illinois",B15003_021,5828,532
17183,"Vermilion County, Illinois",B15003_022,5299,440
17183,"Vermilion County, Illinois",B15003_023,2236,281
17183,"Vermilion County, Illinois",B15003_024,451,120
17183,"Vermilion County, Illinois",B15003_025,154,71
17183,"Vermilion County, Illinois",B17001_001,73487,365
17183,"Vermilion County, Illinois",B19301_001,25484,780
17183,"Vermilion County, Illinois",B25002_001,36035,177
17183,"Vermilion County, Illinois",B25002_003,5022,398
17183,"Vermilion County, Illinois",B25007_001,31013,465
17183,"Vermilion County, Illinois",B25007_002,21964,566
17183,"Vermilion County, Illinois",B25024_001,36035,177
17183,"Vermilion County, Illinois",B25024_002,28885,458
17183,"Vermilion County, Illinois",B25024_003,329,90
17183,"Vermilion County, Illinois",B25077_001,80900,2502
17185,"Wabash County, Illinois",B01001H_001,10717,15
17185,"Wabash County, Illinois",B01002_001,44.3,0.4
17185,"Wabash County, Illinois",B02001_001,11390,NA
17185,"Wabash County, Illinois",B02001_002,10892,70
17185,"Wabash County, Illinois",B07001_017,10239,236
17185,"Wabash County, Illinois",B07011_001,27639,2059
17185,"Wabash County, Illinois",B15003_001,8129,84
17185,"Wabash County, Illinois",B15003_017,2133,219
17185,"Wabash County, Illinois",B15003_018,381,87
17185,"Wabash County, Illinois",B15003_019,740,164
17185,"Wabash County, Illinois",B15003_020,1186,211
17185,"Wabash County, Illinois",B15003_021,1469,173
17185,"Wabash County, Illinois",B15003_022,1010,181
17185,"Wabash County, Illinois",B15003_023,458,114
17185,"Wabash County, Illinois",B15003_024,50,45
17185,"Wabash County, Illinois",B15003_025,22,17
17185,"Wabash County, Illinois",B17001_001,11260,108
17185,"Wabash County, Illinois",B19301_001,29252,1904
17185,"Wabash County, Illinois",B25002_001,5559,60
17185,"Wabash County, Illinois",B25002_003,779,193
17185,"Wabash County, Illinois",B25007_001,4780,206
17185,"Wabash County, Illinois",B25007_002,3847,203
17185,"Wabash County, Illinois",B25024_001,5559,60
17185,"Wabash County, Illinois",B25024_002,4416,171
17185,"Wabash County, Illinois",B25024_003,44,31
17185,"Wabash County, Illinois",B25077_001,80900,4484
17187,"Warren County, Illinois",B01001H_001,14097,97
17187,"Warren County, Illinois",B01002_001,39.8,1.2
17187,"Warren County, Illinois",B02001_001,16981,NA
17187,"Warren County, Illinois",B02001_002,14914,313
17187,"Warren County, Illinois",B07001_017,14148,465
17187,"Warren County, Illinois",B07011_001,27616,2342
17187,"Warren County, Illinois",B15003_001,11108,106
17187,"Warren County, Illinois",B15003_017,3218,272
17187,"Warren County, Illinois",B15003_018,487,133
17187,"Warren County, Illinois",B15003_019,1194,198
17187,"Warren County, Illinois",B15003_020,1470,241
17187,"Warren County, Illinois",B15003_021,889,158
17187,"Warren County, Illinois",B15003_022,1760,229
17187,"Warren County, Illinois",B15003_023,530,116
17187,"Warren County, Illinois",B15003_024,114,63
17187,"Warren County, Illinois",B15003_025,114,71
17187,"Warren County, Illinois",B17001_001,15844,200
17187,"Warren County, Illinois",B19301_001,27899,1632
17187,"Warren County, Illinois",B25002_001,7683,86
17187,"Warren County, Illinois",B25002_003,894,200
17187,"Warren County, Illinois",B25007_001,6789,226
17187,"Warren County, Illinois",B25007_002,5120,240
17187,"Warren County, Illinois",B25024_001,7683,86
17187,"Warren County, Illinois",B25024_002,6409,188
17187,"Warren County, Illinois",B25024_003,146,75
17187,"Warren County, Illinois",B25077_001,86900,2731
17189,"Washington County, Illinois",B01001H_001,13410,16
17189,"Washington County, Illinois",B01002_001,44.5,0.3
17189,"Washington County, Illinois",B02001_001,13967,NA
17189,"Washington County, Illinois",B02001_002,13523,60
17189,"Washington County, Illinois",B07001_017,12297,249
17189,"Washington County, Illinois",B07011_001,36405,1434
17189,"Washington County, Illinois",B15003_001,10111,16
17189,"Washington County, Illinois",B15003_017,2683,196
17189,"Washington County, Illinois",B15003_018,540,105
17189,"Washington County, Illinois",B15003_019,834,117
17189,"Washington County, Illinois",B15003_020,1471,204
17189,"Washington County, Illinois",B15003_021,1620,189
17189,"Washington County, Illinois",B15003_022,1404,176
17189,"Washington County, Illinois",B15003_023,608,120
17189,"Washington County, Illinois",B15003_024,65,34
17189,"Washington County, Illinois",B15003_025,41,27
17189,"Washington County, Illinois",B17001_001,13754,92
17189,"Washington County, Illinois",B19301_001,32687,1749
17189,"Washington County, Illinois",B25002_001,6653,59
17189,"Washington County, Illinois",B25002_003,633,113
17189,"Washington County, Illinois",B25007_001,6020,131
17189,"Washington County, Illinois",B25007_002,4747,176
17189,"Washington County, Illinois",B25024_001,6653,59
17189,"Washington County, Illinois",B25024_002,5611,149
17189,"Washington County, Illinois",B25024_003,50,29
17189,"Washington County, Illinois",B25077_001,117400,4583
17191,"Wayne County, Illinois",B01001H_001,15683,5
17191,"Wayne County, Illinois",B01002_001,43.6,0.5
17191,"Wayne County, Illinois",B02001_001,16309,NA
17191,"Wayne County, Illinois",B02001_002,15826,83
17191,"Wayne County, Illinois",B07001_017,14478,318
17191,"Wayne County, Illinois",B07011_001,29619,1813
17191,"Wayne County, Illinois",B15003_001,11530,56
17191,"Wayne County, Illinois",B15003_017,3358,249
17191,"Wayne County, Illinois",B15003_018,666,139
17191,"Wayne County, Illinois",B15003_019,985,133
17191,"Wayne County, Illinois",B15003_020,1514,172
17191,"Wayne County, Illinois",B15003_021,1921,214
17191,"Wayne County, Illinois",B15003_022,1170,174
17191,"Wayne County, Illinois",B15003_023,352,78
17191,"Wayne County, Illinois",B15003_024,101,62
17191,"Wayne County, Illinois",B15003_025,16,14
17191,"Wayne County, Illinois",B17001_001,16240,47
17191,"Wayne County, Illinois",B19301_001,26502,988
17191,"Wayne County, Illinois",B25002_001,8003,41
17191,"Wayne County, Illinois",B25002_003,889,165
17191,"Wayne County, Illinois",B25007_001,7114,165
17191,"Wayne County, Illinois",B25007_002,5459,201
17191,"Wayne County, Illinois",B25024_001,8003,41
17191,"Wayne County, Illinois",B25024_002,5631,221
17191,"Wayne County, Illinois",B25024_003,11,17
17191,"Wayne County, Illinois",B25077_001,89000,4028
17193,"White County, Illinois",B01001H_001,13195,6
17193,"White County, Illinois",B01002_001,44.8,0.3
17193,"White County, Illinois",B02001_001,13712,NA
17193,"White County, Illinois",B02001_002,13320,58
17193,"White County, Illinois",B07001_017,12021,304
17193,"White County, Illinois",B07011_001,25257,2127
17193,"White County, Illinois",B15003_001,9889,56
17193,"White County, Illinois",B15003_017,2920,298
17193,"White County, Illinois",B15003_018,510,99
17193,"White County, Illinois",B15003_019,988,154
17193,"White County, Illinois",B15003_020,1318,181
17193,"White County, Illinois",B15003_021,1555,216
17193,"White County, Illinois",B15003_022,1174,166
17193,"White County, Illinois",B15003_023,360,108
17193,"White County, Illinois",B15003_024,117,83
17193,"White County, Illinois",B15003_025,43,34
17193,"White County, Illinois",B17001_001,13223,155
17193,"White County, Illinois",B19301_001,27449,1601
17193,"White County, Illinois",B25002_001,7164,45
17193,"White County, Illinois",B25002_003,1124,211
17193,"White County, Illinois",B25007_001,6040,218
17193,"White County, Illinois",B25007_002,4825,230
17193,"White County, Illinois",B25024_001,7164,45
17193,"White County, Illinois",B25024_002,5691,209
17193,"White County, Illinois",B25024_003,11,12
17193,"White County, Illinois",B25077_001,75400,4525
17195,"Whiteside County, Illinois",B01001H_001,46737,98
17195,"Whiteside County, Illinois",B01002_001,43.6,0.4
17195,"Whiteside County, Illinois",B02001_001,55583,NA
17195,"Whiteside County, Illinois",B02001_002,51792,408
17195,"Whiteside County, Illinois",B07001_017,48722,698
17195,"Whiteside County, Illinois",B07011_001,30354,853
17195,"Whiteside County, Illinois",B15003_001,39106,89
17195,"Whiteside County, Illinois",B15003_017,12331,561
17195,"Whiteside County, Illinois",B15003_018,2376,320
17195,"Whiteside County, Illinois",B15003_019,3407,310
17195,"Whiteside County, Illinois",B15003_020,6199,569
17195,"Whiteside County, Illinois",B15003_021,4018,391
17195,"Whiteside County, Illinois",B15003_022,4736,464
17195,"Whiteside County, Illinois",B15003_023,2192,297
17195,"Whiteside County, Illinois",B15003_024,352,112
17195,"Whiteside County, Illinois",B15003_025,112,67
17195,"Whiteside County, Illinois",B17001_001,54340,258
17195,"Whiteside County, Illinois",B19301_001,31185,1257
17195,"Whiteside County, Illinois",B25002_001,25831,112
17195,"Whiteside County, Illinois",B25002_003,2606,297
17195,"Whiteside County, Illinois",B25007_001,23225,313
17195,"Whiteside County, Illinois",B25007_002,17264,440
17195,"Whiteside County, Illinois",B25024_001,25831,112
17195,"Whiteside County, Illinois",B25024_002,20637,435
17195,"Whiteside County, Illinois",B25024_003,631,168
17195,"Whiteside County, Illinois",B25077_001,107800,4486
17197,"Will County, Illinois",B01001H_001,434072,312
17197,"Will County, Illinois",B01002_001,38.1,0.1
17197,"Will County, Illinois",B02001_001,689704,NA
17197,"Will County, Illinois",B02001_002,496739,2688
17197,"Will County, Illinois",B07001_017,617854,3226
17197,"Will County, Illinois",B07011_001,39027,695
17197,"Will County, Illinois",B15003_001,454786,52
17197,"Will County, Illinois",B15003_017,104033,2251
17197,"Will County, Illinois",B15003_018,15766,1025
17197,"Will County, Illinois",B15003_019,34490,1357
17197,"Will County, Illinois",B15003_020,64566,1766
17197,"Will County, Illinois",B15003_021,39063,1469
17197,"Will County, Illinois",B15003_022,101412,2074
17197,"Will County, Illinois",B15003_023,45928,1746
17197,"Will County, Illinois",B15003_024,6321,647
17197,"Will County, Illinois",B15003_025,4765,465
17197,"Will County, Illinois",B17001_001,679320,635
17197,"Will County, Illinois",B19301_001,37967,478
17197,"Will County, Illinois",B25002_001,245246,216
17197,"Will County, Illinois",B25002_003,12851,870
17197,"Will County, Illinois",B25007_001,232395,876
17197,"Will County, Illinois",B25007_002,189122,1510
17197,"Will County, Illinois",B25024_001,245246,216
17197,"Will County, Illinois",B25024_002,183250,1369
17197,"Will County, Illinois",B25024_003,29242,909
17197,"Will County, Illinois",B25077_001,239400,1801
17199,"Williamson County, Illinois",B01001H_001,59825,44
17199,"Williamson County, Illinois",B01002_001,41,0.4
17199,"Williamson County, Illinois",B02001_001,66929,NA
17199,"Williamson County, Illinois",B02001_002,60466,205
17199,"Williamson County, Illinois",B07001_017,58441,983
17199,"Williamson County, Illinois",B07011_001,29919,1494
17199,"Williamson County, Illinois",B15003_001,47751,214
17199,"Williamson County, Illinois",B15003_017,11757,722
17199,"Williamson County, Illinois",B15003_018,2488,295
17199,"Williamson County, Illinois",B15003_019,4349,438
17199,"Williamson County, Illinois",B15003_020,8182,700
17199,"Williamson County, Illinois",B15003_021,5121,466
17199,"Williamson County, Illinois",B15003_022,7388,544
17199,"Williamson County, Illinois",B15003_023,3551,381
17199,"Williamson County, Illinois",B15003_024,747,169
17199,"Williamson County, Illinois",B15003_025,535,187
17199,"Williamson County, Illinois",B17001_001,64469,328
17199,"Williamson County, Illinois",B19301_001,29092,1037
17199,"Williamson County, Illinois",B25002_001,31435,134
17199,"Williamson County, Illinois",B25002_003,3498,395
17199,"Williamson County, Illinois",B25007_001,27937,399
17199,"Williamson County, Illinois",B25007_002,19712,528
17199,"Williamson County, Illinois",B25024_001,31435,134
17199,"Williamson County, Illinois",B25024_002,22994,515
17199,"Williamson County, Illinois",B25024_003,583,163
17199,"Williamson County, Illinois",B25077_001,120900,4569
17201,"Winnebago County, Illinois",B01001H_001,193136,277
17201,"Winnebago County, Illinois",B01002_001,39.8,0.3
17201,"Winnebago County, Illinois",B02001_001,283635,NA
17201,"Winnebago County, Illinois",B02001_002,217759,1291
17201,"Winnebago County, Illinois",B07001_017,240534,2035
17201,"Winnebago County, Illinois",B07011_001,29277,699
17201,"Winnebago County, Illinois",B15003_001,193630,79
17201,"Winnebago County, Illinois",B15003_017,47698,1475
17201,"Winnebago County, Illinois",B15003_018,11947,667
17201,"Winnebago County, Illinois",B15003_019,17746,681
17201,"Winnebago County, Illinois",B15003_020,29771,1230
17201,"Winnebago County, Illinois",B15003_021,18364,864
17201,"Winnebago County, Illinois",B15003_022,28745,1266
17201,"Winnebago County, Illinois",B15003_023,11708,666
17201,"Winnebago County, Illinois",B15003_024,2944,412
17201,"Winnebago County, Illinois",B15003_025,1113,211
17201,"Winnebago County, Illinois",B17001_001,279100,420
17201,"Winnebago County, Illinois",B19301_001,29894,570
17201,"Winnebago County, Illinois",B25002_001,125703,199
17201,"Winnebago County, Illinois",B25002_003,9935,737
17201,"Winnebago County, Illinois",B25007_001,115768,760
17201,"Winnebago County, Illinois",B25007_002,75877,1065
17201,"Winnebago County, Illinois",B25024_001,125703,199
17201,"Winnebago County, Illinois",B25024_002,87699,982
17201,"Winnebago County, Illinois",B25024_003,5275,532
17201,"Winnebago County, Illinois",B25077_001,121400,2155
17203,"Woodford County, Illinois",B01001H_001,36737,25
17203,"Woodford County, Illinois",B01002_001,40.3,0.4
17203,"Woodford County, Illinois",B02001_001,38503,NA
17203,"Woodford County, Illinois",B02001_002,37215,159
17203,"Woodford County, Illinois",B07001_017,34373,557
17203,"Woodford County, Illinois",B07011_001,36173,1722
17203,"Woodford County, Illinois",B15003_001,26014,74
17203,"Woodford County, Illinois",B15003_017,7123,397
17203,"Woodford County, Illinois",B15003_018,772,159
17203,"Woodford County, Illinois",B15003_019,1861,231
17203,"Woodford County, Illinois",B15003_020,3200,348
17203,"Woodford County, Illinois",B15003_021,2835,293
17203,"Woodford County, Illinois",B15003_022,5620,415
17203,"Woodford County, Illinois",B15003_023,2586,341
17203,"Woodford County, Illinois",B15003_024,268,102
17203,"Woodford County, Illinois",B15003_025,326,132
17203,"Woodford County, Illinois",B17001_001,37368,203
17203,"Woodford County, Illinois",B19301_001,37751,1580
17203,"Woodford County, Illinois",B25002_001,15625,95
17203,"Woodford County, Illinois",B25002_003,973,218
17203,"Woodford County, Illinois",B25007_001,14652,237
17203,"Woodford County, Illinois",B25007_002,11807,323
17203,"Woodford County, Illinois",B25024_001,15625,95
17203,"Woodford County, Illinois",B25024_002,13399,314
17203,"Woodford County, Illinois",B25024_003,538,161
17203,"Woodford County, Illinois",B25077_001,170800,5397
