GEOID,NAME,variable,estimate,moe
39580,"Raleigh-Cary, NC Metro Area",B25024_002,337097,2863
39580,"Raleigh-Cary, NC Metro Area",B25024_003,51426,1780
39580,"Raleigh-Cary, NC Metro Area",B25077_001,268900,2809
39660,"Rapid City, SD Metro Area",B01001H_001,113821,367
39660,"Rapid City, SD Metro Area",B01002_001,38.4,0.4
39660,"Rapid City, SD Metro Area",B02001_001,140653,NA
39660,"Rapid City, SD Metro Area",B02001_002,117711,680
39660,"Rapid City, SD Metro Area",B07001_017,114932,1614
39660,"Rapid City, SD Metro Area",B07011_001,30515,577
39660,"Rapid City, SD Metro Area",B15003_001,95962,233
39660,"Rapid City, SD Metro Area",B15003_017,22054,963
39660,"Rapid City, SD Metro Area",B15003_018,5975,642
39660,"Rapid City, SD Metro Area",B15003_019,6906,711
39660,"Rapid City, SD Metro Area",B15003_020,15182,881
39660,"Rapid City, SD Metro Area",B15003_021,10597,741
39660,"Rapid City, SD Metro Area",B15003_022,19311,961
39660,"Rapid City, SD Metro Area",B15003_023,7103,568
39660,"Rapid City, SD Metro Area",B15003_024,1831,326
39660,"Rapid City, SD Metro Area",B15003_025,1119,281
39660,"Rapid City, SD Metro Area",B17001_001,136945,387
39660,"Rapid City, SD Metro Area",B19301_001,31947,995
39660,"Rapid City, SD Metro Area",B25002_001,61442,293
39660,"Rapid City, SD Metro Area",B25002_003,6353,582
39660,"Rapid City, SD Metro Area",B25007_001,55089,645
39660,"Rapid City, SD Metro Area",B25007_002,38550,675
39660,"Rapid City, SD Metro Area",B25024_001,61442,293
39660,"Rapid City, SD Metro Area",B25024_002,38675,769
39660,"Rapid City, SD Metro Area",B25024_003,3928,432
39660,"Rapid City, SD Metro Area",B25077_001,199100,5240
39700,"Raymondville, TX Micro Area",B01001H_001,2277,133
39700,"Raymondville, TX Micro Area",B01002_001,33.4,0.5
39700,"Raymondville, TX Micro Area",B02001_001,21419,NA
39700,"Raymondville, TX Micro Area",B02001_002,18457,819
39700,"Raymondville, TX Micro Area",B07001_017,19783,400
39700,"Raymondville, TX Micro Area",B07011_001,19092,3337
39700,"Raymondville, TX Micro Area",B15003_001,13532,183
39700,"Raymondville, TX Micro Area",B15003_017,3825,453
39700,"Raymondville, TX Micro Area",B15003_018,1205,304
39700,"Raymondville, TX Micro Area",B15003_019,931,259
39700,"Raymondville, TX Micro Area",B15003_020,1488,310
39700,"Raymondville, TX Micro Area",B15003_021,787,237
39700,"Raymondville, TX Micro Area",B15003_022,868,214
39700,"Raymondville, TX Micro Area",B15003_023,302,92
39700,"Raymondville, TX Micro Area",B15003_024,38,33
39700,"Raymondville, TX Micro Area",B15003_025,38,34
39700,"Raymondville, TX Micro Area",B17001_001,20093,273
39700,"Raymondville, TX Micro Area",B19301_001,18244,1821
39700,"Raymondville, TX Micro Area",B25002_001,7391,72
39700,"Raymondville, TX Micro Area",B25002_003,1509,209
39700,"Raymondville, TX Micro Area",B25007_001,5882,226
39700,"Raymondville, TX Micro Area",B25007_002,3939,337
39700,"Raymondville, TX Micro Area",B25024_001,7391,72
39700,"Raymondville, TX Micro Area",B25024_002,5629,267
39700,"Raymondville, TX Micro Area",B25024_003,212,117
39700,"Raymondville, TX Micro Area",B25077_001,62100,4819
39740,"Reading, PA Metro Area",B01001H_001,295451,1042
39740,"Reading, PA Metro Area",B01002_001,40.2,0.2
39740,"Reading, PA Metro Area",B02001_001,419062,NA
39740,"Reading, PA Metro Area",B02001_002,335300,2192
39740,"Reading, PA Metro Area",B07001_017,361777,2731
39740,"Reading, PA Metro Area",B07011_001,31677,379
39740,"Reading, PA Metro Area",B15003_001,285354,58
39740,"Reading, PA Metro Area",B15003_017,91319,2053
39740,"Reading, PA Metro Area",B15003_018,12235,842
39740,"Reading, PA Metro Area",B15003_019,16116,871
39740,"Reading, PA Metro Area",B15003_020,30099,1307
39740,"Reading, PA Metro Area",B15003_021,25149,1291
39740,"Reading, PA Metro Area",B15003_022,46858,1722
39740,"Reading, PA Metro Area",B15003_023,20481,1037
39740,"Reading, PA Metro Area",B15003_024,3848,572
39740,"Reading, PA Metro Area",B15003_025,2761,552
39740,"Reading, PA Metro Area",B17001_001,406005,799
39740,"Reading, PA Metro Area",B19301_001,32781,591
39740,"Reading, PA Metro Area",B25002_001,167514,333
39740,"Reading, PA Metro Area",B25002_003,11125,692
39740,"Reading, PA Metro Area",B25007_001,156389,684
39740,"Reading, PA Metro Area",B25007_002,111089,1381
39740,"Reading, PA Metro Area",B25024_001,167514,333
39740,"Reading, PA Metro Area",B25024_002,94346,992
39740,"Reading, PA Metro Area",B25024_003,38800,1146
39740,"Reading, PA Metro Area",B25077_001,187600,2864
39780,"Red Bluff, CA Micro Area",B01001H_001,43273,143
39780,"Red Bluff, CA Micro Area",B01002_001,40.6,0.5
39780,"Red Bluff, CA Micro Area",B02001_001,64176,NA
39780,"Red Bluff, CA Micro Area",B02001_002,53987,971
39780,"Red Bluff, CA Micro Area",B07001_017,56079,1068
39780,"Red Bluff, CA Micro Area",B07011_001,24849,1343
39780,"Red Bluff, CA Micro Area",B15003_001,44175,100
39780,"Red Bluff, CA Micro Area",B15003_017,10612,837
39780,"Red Bluff, CA Micro Area",B15003_018,2014,355
39780,"Red Bluff, CA Micro Area",B15003_019,4569,526
39780,"Red Bluff, CA Micro Area",B15003_020,8587,755
39780,"Red Bluff, CA Micro Area",B15003_021,4454,600
39780,"Red Bluff, CA Micro Area",B15003_022,5566,682
39780,"Red Bluff, CA Micro Area",B15003_023,1501,389
39780,"Red Bluff, CA Micro Area",B15003_024,550,225
39780,"Red Bluff, CA Micro Area",B15003_025,81,57
39780,"Red Bluff, CA Micro Area",B17001_001,63353,241
39780,"Red Bluff, CA Micro Area",B19301_001,29012,4417
39780,"Red Bluff, CA Micro Area",B25002_001,27618,82
39780,"Red Bluff, CA Micro Area",B25002_003,2957,416
39780,"Red Bluff, CA Micro Area",B25007_001,24661,418
39780,"Red Bluff, CA Micro Area",B25007_002,16282,527
39780,"Red Bluff, CA Micro Area",B25024_001,27618,82
39780,"Red Bluff, CA Micro Area",B25024_002,18527,617
39780,"Red Bluff, CA Micro Area",B25024_003,680,206
39780,"Red Bluff, CA Micro Area",B25077_001,231500,7614
39820,"Redding, CA Metro Area",B01001H_001,141585,468
39820,"Redding, CA Metro Area",B01002_001,41.7,0.4
39820,"Redding, CA Metro Area",B02001_001,179267,NA
39820,"Redding, CA Metro Area",B02001_002,152586,929
39820,"Redding, CA Metro Area",B07001_017,151710,1898
39820,"Redding, CA Metro Area",B07011_001,28442,1044
39820,"Redding, CA Metro Area",B15003_001,126966,91
39820,"Redding, CA Metro Area",B15003_017,27189,1045
39820,"Redding, CA Metro Area",B15003_018,5311,490
39820,"Redding, CA Metro Area",B15003_019,13262,862
39820,"Redding, CA Metro Area",B15003_020,27382,1100
39820,"Redding, CA Metro Area",B15003_021,14473,741
39820,"Redding, CA Metro Area",B15003_022,18808,975
39820,"Redding, CA Metro Area",B15003_023,6192,559
39820,"Redding, CA Metro Area",B15003_024,2413,321
39820,"Redding, CA Metro Area",B15003_025,684,174
39820,"Redding, CA Metro Area",B17001_001,176072,664
39820,"Redding, CA Metro Area",B19301_001,31049,833
39820,"Redding, CA Metro Area",B25002_001,78488,262
39820,"Redding, CA Metro Area",B25002_003,7643,618
39820,"Redding, CA Metro Area",B25007_001,70845,699
39820,"Redding, CA Metro Area",B25007_002,46238,766
39820,"Redding, CA Metro Area",B25024_001,78488,262
39820,"Redding, CA Metro Area",B25024_002,54766,782
39820,"Redding, CA Metro Area",B25024_003,1853,259
39820,"Redding, CA Metro Area",B25077_001,261000,5374
39860,"Red Wing, MN Micro Area",B01001H_001,42182,186
39860,"Red Wing, MN Micro Area",B01002_001,42.6,0.5
39860,"Red Wing, MN Micro Area",B02001_001,46330,NA
39860,"Red Wing, MN Micro Area",B02001_002,42945,266
39860,"Red Wing, MN Micro Area",B07001_017,40018,826
39860,"Red Wing, MN Micro Area",B07011_001,37463,1214
39860,"Red Wing, MN Micro Area",B15003_001,32923,78
39860,"Red Wing, MN Micro Area",B15003_017,9411,490
39860,"Red Wing, MN Micro Area",B15003_018,1177,184
39860,"Red Wing, MN Micro Area",B15003_019,2437,258
39860,"Red Wing, MN Micro Area",B15003_020,4674,362
39860,"Red Wing, MN Micro Area",B15003_021,4261,368
39860,"Red Wing, MN Micro Area",B15003_022,5675,371
39860,"Red Wing, MN Micro Area",B15003_023,2199,286
39860,"Red Wing, MN Micro Area",B15003_024,512,144
39860,"Red Wing, MN Micro Area",B15003_025,235,80
39860,"Red Wing, MN Micro Area",B17001_001,45423,184
39860,"Red Wing, MN Micro Area",B19301_001,35767,874
39860,"Red Wing, MN Micro Area",B25002_001,20678,142
39860,"Red Wing, MN Micro Area",B25002_003,1055,183
39860,"Red Wing, MN Micro Area",B25007_001,19623,243
39860,"Red Wing, MN Micro Area",B25007_002,14712,472
39860,"Red Wing, MN Micro Area",B25024_001,20678,142
39860,"Red Wing, MN Micro Area",B25024_002,14771,434
39860,"Red Wing, MN Micro Area",B25024_003,1083,183
39860,"Red Wing, MN Micro Area",B25077_001,212800,6313
39900,"Reno, NV Metro Area",B01001H_001,292132,1100
39900,"Reno, NV Metro Area",B01002_001,38.6,0.2
39900,"Reno, NV Metro Area",B02001_001,468268,NA
39900,"Reno, NV Metro Area",B02001_002,347299,2673
39900,"Reno, NV Metro Area",B07001_017,380052,3608
39900,"Reno, NV Metro Area",B07011_001,34684,618
39900,"Reno, NV Metro Area",B15003_001,325672,208
39900,"Reno, NV Metro Area",B15003_017,62630,1983
39900,"Reno, NV Metro Area",B15003_018,14548,1116
39900,"Reno, NV Metro Area",B15003_019,25692,1316
39900,"Reno, NV Metro Area",B15003_020,55598,1815
39900,"Reno, NV Metro Area",B15003_021,27977,1164
39900,"Reno, NV Metro Area",B15003_022,64018,1894
39900,"Reno, NV Metro Area",B15003_023,26627,1455
39900,"Reno, NV Metro Area",B15003_024,6828,715
39900,"Reno, NV Metro Area",B15003_025,5699,520
39900,"Reno, NV Metro Area",B17001_001,461817,769
39900,"Reno, NV Metro Area",B19301_001,37707,702
39900,"Reno, NV Metro Area",B25002_001,203370,283
39900,"Reno, NV Metro Area",B25002_003,15550,883
39900,"Reno, NV Metro Area",B25007_001,187820,950
39900,"Reno, NV Metro Area",B25007_002,109376,1851
39900,"Reno, NV Metro Area",B25024_001,203370,283
39900,"Reno, NV Metro Area",B25024_002,120450,1589
39900,"Reno, NV Metro Area",B25024_003,9377,692
39900,"Reno, NV Metro Area",B25077_001,359500,3719
39940,"Rexburg, ID Micro Area",B01001H_001,46190,97
39940,"Rexburg, ID Micro Area",B01002_001,24.5,0.1
39940,"Rexburg, ID Micro Area",B02001_001,52836,NA
39940,"Rexburg, ID Micro Area",B02001_002,48837,451
39940,"Rexburg, ID Micro Area",B07001_017,37318,1187
39940,"Rexburg, ID Micro Area",B07011_001,18001,1376
39940,"Rexburg, ID Micro Area",B15003_001,25345,174
39940,"Rexburg, ID Micro Area",B15003_017,4192,413
39940,"Rexburg, ID Micro Area",B15003_018,774,180
39940,"Rexburg, ID Micro Area",B15003_019,1711,221
39940,"Rexburg, ID Micro Area",B15003_020,5222,501
39940,"Rexburg, ID Micro Area",B15003_021,3534,382
39940,"Rexburg, ID Micro Area",B15003_022,5864,609
39940,"Rexburg, ID Micro Area",B15003_023,1408,208
39940,"Rexburg, ID Micro Area",B15003_024,356,145
39940,"Rexburg, ID Micro Area",B15003_025,531,154
39940,"Rexburg, ID Micro Area",B17001_001,51876,224
39940,"Rexburg, ID Micro Area",B19301_001,22446,3887
39940,"Rexburg, ID Micro Area",B25002_001,23769,81
39940,"Rexburg, ID Micro Area",B25002_003,7447,452
39940,"Rexburg, ID Micro Area",B25007_001,16322,443
39940,"Rexburg, ID Micro Area",B25007_002,8571,326
39940,"Rexburg, ID Micro Area",B25024_001,23769,81
39940,"Rexburg, ID Micro Area",B25024_002,12890,415
39940,"Rexburg, ID Micro Area",B25024_003,729,223
39940,"Rexburg, ID Micro Area",B25077_001,207900,10924
39980,"Richmond, IN Micro Area",B01001H_001,58010,164
39980,"Richmond, IN Micro Area",B01002_001,40.5,0.4
39980,"Richmond, IN Micro Area",B02001_001,66176,NA
39980,"Richmond, IN Micro Area",B02001_002,59085,252
39980,"Richmond, IN Micro Area",B07001_017,55363,955
39980,"Richmond, IN Micro Area",B07011_001,26526,741
39980,"Richmond, IN Micro Area",B15003_001,45434,151
39980,"Richmond, IN Micro Area",B15003_017,14035,714
39980,"Richmond, IN Micro Area",B15003_018,2519,292
39980,"Richmond, IN Micro Area",B15003_019,3834,382
39980,"Richmond, IN Micro Area",B15003_020,6137,530
39980,"Richmond, IN Micro Area",B15003_021,4360,429
39980,"Richmond, IN Micro Area",B15003_022,5462,424
39980,"Richmond, IN Micro Area",B15003_023,2391,360
39980,"Richmond, IN Micro Area",B15003_024,588,198
39980,"Richmond, IN Micro Area",B15003_025,562,150
39980,"Richmond, IN Micro Area",B17001_001,63331,356
39980,"Richmond, IN Micro Area",B19301_001,26605,1021
39980,"Richmond, IN Micro Area",B25002_001,31446,136
39980,"Richmond, IN Micro Area",B25002_003,4011,433
39980,"Richmond, IN Micro Area",B25007_001,27435,429
39980,"Richmond, IN Micro Area",B25007_002,18320,596
39980,"Richmond, IN Micro Area",B25024_001,31446,136
39980,"Richmond, IN Micro Area",B25024_002,24228,551
39980,"Richmond, IN Micro Area",B25024_003,541,182
39980,"Richmond, IN Micro Area",B25077_001,102400,3472
40060,"Richmond, VA Metro Area",B01001H_001,728985,892
40060,"Richmond, VA Metro Area",B01002_001,38.9,0.2
40060,"Richmond, VA Metro Area",B02001_001,1282067,NA
40060,"Richmond, VA Metro Area",B02001_002,771659,1960
40060,"Richmond, VA Metro Area",B07001_017,1076941,5111
40060,"Richmond, VA Metro Area",B07011_001,36163,356
40060,"Richmond, VA Metro Area",B15003_001,891468,575
40060,"Richmond, VA Metro Area",B15003_017,181876,3866
40060,"Richmond, VA Metro Area",B15003_018,39095,1743
40060,"Richmond, VA Metro Area",B15003_019,55949,2004
40060,"Richmond, VA Metro Area",B15003_020,124646,2909
40060,"Richmond, VA Metro Area",B15003_021,68208,1978
40060,"Richmond, VA Metro Area",B15003_022,208082,3660
40060,"Richmond, VA Metro Area",B15003_023,96033,2133
40060,"Richmond, VA Metro Area",B15003_024,20201,1124
40060,"Richmond, VA Metro Area",B15003_025,14578,886
40060,"Richmond, VA Metro Area",B17001_001,1249833,1756
40060,"Richmond, VA Metro Area",B19301_001,39237,1092
40060,"Richmond, VA Metro Area",B25002_001,526129,593
40060,"Richmond, VA Metro Area",B25002_003,38128,1612
40060,"Richmond, VA Metro Area",B25007_001,488001,1776
40060,"Richmond, VA Metro Area",B25007_002,325240,2829
40060,"Richmond, VA Metro Area",B25024_001,526129,593
40060,"Richmond, VA Metro Area",B25024_002,367363,2374
40060,"Richmond, VA Metro Area",B25024_003,34454,1341
40060,"Richmond, VA Metro Area",B25077_001,247500,1830
40080,"Richmond-Berea, KY Micro Area",B01001H_001,96039,198
40080,"Richmond-Berea, KY Micro Area",B01002_001,35.4,0.2
40080,"Richmond-Berea, KY Micro Area",B02001_001,106277,NA
40080,"Richmond-Berea, KY Micro Area",B02001_002,97660,331
40080,"Richmond-Berea, KY Micro Area",B07001_017,86002,1309
40080,"Richmond-Berea, KY Micro Area",B07011_001,23144,1199
40080,"Richmond-Berea, KY Micro Area",B15003_001,66802,233
40080,"Richmond-Berea, KY Micro Area",B15003_017,14904,783
40080,"Richmond-Berea, KY Micro Area",B15003_018,4517,385
40080,"Richmond-Berea, KY Micro Area",B15003_019,3575,410
40080,"Richmond-Berea, KY Micro Area",B15003_020,8941,720
40080,"Richmond-Berea, KY Micro Area",B15003_021,6074,740
40080,"Richmond-Berea, KY Micro Area",B15003_022,11576,723
40080,"Richmond-Berea, KY Micro Area",B15003_023,5429,529
40080,"Richmond-Berea, KY Micro Area",B15003_024,958,237
40080,"Richmond-Berea, KY Micro Area",B15003_025,1377,271
40080,"Richmond-Berea, KY Micro Area",B17001_001,99592,575
40080,"Richmond-Berea, KY Micro Area",B19301_001,25471,859
40080,"Richmond-Berea, KY Micro Area",B25002_001,43907,253
40080,"Richmond-Berea, KY Micro Area",B25002_003,4391,502
40080,"Richmond-Berea, KY Micro Area",B25007_001,39516,588
40080,"Richmond-Berea, KY Micro Area",B25007_002,24444,719
40080,"Richmond-Berea, KY Micro Area",B25024_001,43907,253
40080,"Richmond-Berea, KY Micro Area",B25024_002,27708,692
40080,"Richmond-Berea, KY Micro Area",B25024_003,708,191
40080,"Richmond-Berea, KY Micro Area",B25077_001,151100,5342
40100,"Rio Grande City-Roma, TX Micro Area",B01001H_001,619,313
40100,"Rio Grande City-Roma, TX Micro Area",B01002_001,29,0.3
40100,"Rio Grande City-Roma, TX Micro Area",B02001_001,64032,NA
40100,"Rio Grande City-Roma, TX Micro Area",B02001_002,53487,1535
40100,"Rio Grande City-Roma, TX Micro Area",B07001_017,57596,1083
40100,"Rio Grande City-Roma, TX Micro Area",B07011_001,15776,830
40100,"Rio Grande City-Roma, TX Micro Area",B15003_001,35668,NA
40100,"Rio Grande City-Roma, TX Micro Area",B15003_017,8162,676
40100,"Rio Grande City-Roma, TX Micro Area",B15003_018,1294,294
40100,"Rio Grande City-Roma, TX Micro Area",B15003_019,2320,438
40100,"Rio Grande City-Roma, TX Micro Area",B15003_020,3573,536
40100,"Rio Grande City-Roma, TX Micro Area",B15003_021,1298,307
40100,"Rio Grande City-Roma, TX Micro Area",B15003_022,2729,323
40100,"Rio Grande City-Roma, TX Micro Area",B15003_023,969,266
40100,"Rio Grande City-Roma, TX Micro Area",B15003_024,65,50
40100,"Rio Grande City-Roma, TX Micro Area",B15003_025,139,86
40100,"Rio Grande City-Roma, TX Micro Area",B17001_001,63423,147
40100,"Rio Grande City-Roma, TX Micro Area",B19301_001,14545,892
40100,"Rio Grande City-Roma, TX Micro Area",B25002_001,19865,53
40100,"Rio Grande City-Roma, TX Micro Area",B25002_003,3584,400
40100,"Rio Grande City-Roma, TX Micro Area",B25007_001,16281,407
40100,"Rio Grande City-Roma, TX Micro Area",B25007_002,12177,481
40100,"Rio Grande City-Roma, TX Micro Area",B25024_001,19865,53
40100,"Rio Grande City-Roma, TX Micro Area",B25024_002,15996,445
40100,"Rio Grande City-Roma, TX Micro Area",B25024_003,200,92
40100,"Rio Grande City-Roma, TX Micro Area",B25077_001,76900,3654
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B01001H_001,1434109,2100
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B01002_001,34.8,0.1
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B02001_001,4600396,NA
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B02001_002,2571134,12488
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B07001_017,3996507,11640
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B07011_001,29608,225
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B15003_001,2956081,126
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B15003_017,697175,8099
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B15003_018,87548,2277
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B15003_019,221883,4419
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B15003_020,500062,6579
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B15003_021,250261,3838
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B15003_022,427446,5047
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B15003_023,168466,3799
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B15003_024,40315,1616
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B15003_025,25150,1216
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B17001_001,4505412,3724
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B19301_001,28263,184
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B25002_001,1566442,1213
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B25002_003,189939,2942
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B25007_001,1376503,3098
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B25007_002,882033,6373
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B25024_001,1566442,1213
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B25024_002,1088316,4151
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B25024_003,73935,1923
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",B25077_001,360100,1529
40180,"Riverton, WY Micro Area",B01001H_001,27549,57
40180,"Riverton, WY Micro Area",B01002_001,38.5,0.5
40180,"Riverton, WY Micro Area",B02001_001,39711,NA
40180,"Riverton, WY Micro Area",B02001_002,28682,233
40180,"Riverton, WY Micro Area",B07001_017,33174,556
40180,"Riverton, WY Micro Area",B07011_001,27664,1271
40180,"Riverton, WY Micro Area",B15003_001,26661,48
40180,"Riverton, WY Micro Area",B15003_017,6493,476
40180,"Riverton, WY Micro Area",B15003_018,1556,236
40180,"Riverton, WY Micro Area",B15003_019,2104,290
40180,"Riverton, WY Micro Area",B15003_020,4705,389
40180,"Riverton, WY Micro Area",B15003_021,3001,304
40180,"Riverton, WY Micro Area",B15003_022,4038,379
40180,"Riverton, WY Micro Area",B15003_023,1983,274
40180,"Riverton, WY Micro Area",B15003_024,514,155
40180,"Riverton, WY Micro Area",B15003_025,80,45
40180,"Riverton, WY Micro Area",B17001_001,38755,189
40180,"Riverton, WY Micro Area",B19301_001,27475,1060
40180,"Riverton, WY Micro Area",B25002_001,18029,79
40180,"Riverton, WY Micro Area",B25002_003,3195,336
40180,"Riverton, WY Micro Area",B25007_001,14834,323
40180,"Riverton, WY Micro Area",B25007_002,10383,321
40180,"Riverton, WY Micro Area",B25024_001,18029,79
40180,"Riverton, WY Micro Area",B25024_002,12749,328
40180,"Riverton, WY Micro Area",B25024_003,589,121
40180,"Riverton, WY Micro Area",B25077_001,195500,8321
40220,"Roanoke, VA Metro Area",B01001H_001,244361,232
40220,"Roanoke, VA Metro Area",B01002_001,42.9,0.2
40220,"Roanoke, VA Metro Area",B02001_001,313289,NA
40220,"Roanoke, VA Metro Area",B02001_002,251322,794
40220,"Roanoke, VA Metro Area",B07001_017,269212,2356
40220,"Roanoke, VA Metro Area",B07011_001,30837,563
40220,"Roanoke, VA Metro Area",B15003_001,224613,463
40220,"Roanoke, VA Metro Area",B15003_017,60081,2141
40220,"Roanoke, VA Metro Area",B15003_018,11799,819
40220,"Roanoke, VA Metro Area",B15003_019,19174,1120
40220,"Roanoke, VA Metro Area",B15003_020,25062,1386
40220,"Roanoke, VA Metro Area",B15003_021,23294,1059
40220,"Roanoke, VA Metro Area",B15003_022,40015,1533
40220,"Roanoke, VA Metro Area",B15003_023,16138,1044
40220,"Roanoke, VA Metro Area",B15003_024,4365,532
40220,"Roanoke, VA Metro Area",B15003_025,3267,504
40220,"Roanoke, VA Metro Area",B17001_001,304541,641
40220,"Roanoke, VA Metro Area",B19301_001,33722,812
40220,"Roanoke, VA Metro Area",B25002_001,146679,321
40220,"Roanoke, VA Metro Area",B25002_003,18755,1028
40220,"Roanoke, VA Metro Area",B25007_001,127924,994
40220,"Roanoke, VA Metro Area",B25007_002,88119,1449
40220,"Roanoke, VA Metro Area",B25024_001,146679,321
40220,"Roanoke, VA Metro Area",B25024_002,104670,1563
40220,"Roanoke, VA Metro Area",B25024_003,5844,597
40220,"Roanoke, VA Metro Area",B25077_001,183800,3529
40260,"Roanoke Rapids, NC Micro Area",B01001H_001,26910,109
40260,"Roanoke Rapids, NC Micro Area",B01002_001,45.9,0.4
40260,"Roanoke Rapids, NC Micro Area",B02001_001,70350,NA
40260,"Roanoke Rapids, NC Micro Area",B02001_002,27818,330
40260,"Roanoke Rapids, NC Micro Area",B07001_017,63807,913
40260,"Roanoke Rapids, NC Micro Area",B07011_001,21558,763
40260,"Roanoke Rapids, NC Micro Area",B15003_001,51028,130
40260,"Roanoke Rapids, NC Micro Area",B15003_017,15928,792
40260,"Roanoke Rapids, NC Micro Area",B15003_018,3343,388
40260,"Roanoke Rapids, NC Micro Area",B15003_019,2807,324
40260,"Roanoke Rapids, NC Micro Area",B15003_020,6732,567
40260,"Roanoke Rapids, NC Micro Area",B15003_021,4305,447
40260,"Roanoke Rapids, NC Micro Area",B15003_022,5105,570
40260,"Roanoke Rapids, NC Micro Area",B15003_023,1835,298
40260,"Roanoke Rapids, NC Micro Area",B15003_024,405,120
40260,"Roanoke Rapids, NC Micro Area",B15003_025,209,100
40260,"Roanoke Rapids, NC Micro Area",B17001_001,68159,260
40260,"Roanoke Rapids, NC Micro Area",B19301_001,22474,849
40260,"Roanoke Rapids, NC Micro Area",B25002_001,37616,122
40260,"Roanoke Rapids, NC Micro Area",B25002_003,8131,579
40260,"Roanoke Rapids, NC Micro Area",B25007_001,29485,567
40260,"Roanoke Rapids, NC Micro Area",B25007_002,18979,617
40260,"Roanoke Rapids, NC Micro Area",B25024_001,37616,122
40260,"Roanoke Rapids, NC Micro Area",B25024_002,25570,674
40260,"Roanoke Rapids, NC Micro Area",B25024_003,480,152
40260,"Roanoke Rapids, NC Micro Area",B25077_001,85100,3872
40300,"Rochelle, IL Micro Area",B01001H_001,43613,206
40300,"Rochelle, IL Micro Area",B01002_001,42.5,0.4
40300,"Rochelle, IL Micro Area",B02001_001,50793,NA
40300,"Rochelle, IL Micro Area",B02001_002,47026,486
40300,"Rochelle, IL Micro Area",B07001_017,43457,766
40300,"Rochelle, IL Micro Area",B07011_001,32094,825
40300,"Rochelle, IL Micro Area",B15003_001,35492,51
40300,"Rochelle, IL Micro Area",B15003_017,10302,635
40300,"Rochelle, IL Micro Area",B15003_018,1771,252
40300,"Rochelle, IL Micro Area",B15003_019,2700,373
40300,"Rochelle, IL Micro Area",B15003_020,5568,492
40300,"Rochelle, IL Micro Area",B15003_021,4026,436
40300,"Rochelle, IL Micro Area",B15003_022,5032,457
40300,"Rochelle, IL Micro Area",B15003_023,2262,279
40300,"Rochelle, IL Micro Area",B15003_024,199,83
40300,"Rochelle, IL Micro Area",B15003_025,231,96
40300,"Rochelle, IL Micro Area",B17001_001,49978,201
40300,"Rochelle, IL Micro Area",B19301_001,31974,1010
40300,"Rochelle, IL Micro Area",B25002_001,22687,87
40300,"Rochelle, IL Micro Area",B25002_003,1720,304
40300,"Rochelle, IL Micro Area",B25007_001,20967,319
40300,"Rochelle, IL Micro Area",B25007_002,15070,465
40300,"Rochelle, IL Micro Area",B25024_001,22687,87
40300,"Rochelle, IL Micro Area",B25024_002,18097,431
40300,"Rochelle, IL Micro Area",B25024_003,549,164
40300,"Rochelle, IL Micro Area",B25077_001,150400,4136
40340,"Rochester, MN Metro Area",B01001H_001,183203,481
40340,"Rochester, MN Metro Area",B01002_001,38.5,0.3
40340,"Rochester, MN Metro Area",B02001_001,219848,NA
40340,"Rochester, MN Metro Area",B02001_002,190174,792
40340,"Rochester, MN Metro Area",B07001_017,187794,1786
40340,"Rochester, MN Metro Area",B07011_001,40157,469
40340,"Rochester, MN Metro Area",B15003_001,149608,232
40340,"Rochester, MN Metro Area",B15003_017,30311,1024
40340,"Rochester, MN Metro Area",B15003_018,4074,396
40340,"Rochester, MN Metro Area",B15003_019,9082,566
40340,"Rochester, MN Metro Area",B15003_020,18287,763
40340,"Rochester, MN Metro Area",B15003_021,18739,885
40340,"Rochester, MN Metro Area",B15003_022,35905,1126
40340,"Rochester, MN Metro Area",B15003_023,15023,699
40340,"Rochester, MN Metro Area",B15003_024,5662,516
40340,"Rochester, MN Metro Area",B15003_025,3643,420
